timestamp,bid_price,ask_price,bid_volume,ask_volume
2024-01-01 00:47:00,95.07286330149364,95.11195006428429,633,364
2024-01-01 00:48:00,95.24467244627786,95.28438070712586,505,764
2024-01-01 00:49:00,94.3631523685965,94.39017210197443,158,90
2024-01-01 00:50:00,94.5251943532939,94.54903175299577,317,154
2024-01-01 00:51:00,94.33265321308573,94.35749476360512,494,950
2024-01-01 00:52:00,93.99419221293276,94.04369819548221,289,939
2024-01-01 00:53:00,94.3000303573532,94.3116347250097,978,242
2024-01-01 00:54:00,94.81553011860117,94.86021137844607,350,450
2024-01-01 00:55:00,95.28117017815927,95.31431719450217,651,327
2024-01-01 00:56:00,94.86156141654794,94.88910603331553,152,403
2024-01-01 00:57:00,94.70695522862233,94.74596553503893,299,798
2024-01-01 00:58:00,94.87258694432413,94.90205370198112,502,986
2024-01-01 00:59:00,95.3603595078853,95.40529643740857,569,782
2024-01-01 01:00:00,95.12077238896265,95.1668004635231,202,629
2024-01-01 01:01:00,95.02794290063075,95.05481173770569,908,758
2024-01-01 01:02:00,94.47477541362774,94.49584852551715,223,305
2024-01-01 01:03:00,93.8766721015874,93.91036611473113,392,700
2024-01-01 01:04:00,94.28293501278449,94.32942954660916,719,873
2024-01-01 01:05:00,94.9610550270699,94.97948151463012,480,996
2024-01-01 01:06:00,94.92504996627974,94.95996862962228,776,710
2024-01-01 01:07:00,95.42681641522576,95.46207882402946,738,148
2024-01-01 01:08:00,95.60763442774957,95.64695894864619,736,637
2024-01-01 01:09:00,95.285074550447,95.30033725785209,901,331
2024-01-01 01:10:00,95.46577235320122,95.5044053517885,899,932
2024-01-01 01:11:00,96.2347906364342,96.28115193726083,707,452
2024-01-01 01:12:00,96.21687761687923,96.23406494123404,373,158
2024-01-01 01:13:00,96.99919944478623,97.01870117778319,722,749
2024-01-01 01:14:00,95.68932689274135,95.73818269650302,688,248
2024-01-01 01:15:00,96.10027814492896,96.11751722303734,469,352
2024-01-01 01:16:00,96.14380167904805,96.18797708278284,643,376
2024-01-01 01:17:00,95.99429800381512,96.02398911807303,534,203
2024-01-01 01:18:00,96.04017839208286,96.06006763505899,708,601
2024-01-01 01:19:00,95.04639393478243,95.09122393083334,800,694
2024-01-01 01:20:00,94.93655799086366,94.96437020106377,461,454
2024-01-01 01:21:00,95.11511427661954,95.14570697077673,985,511
2024-01-01 01:22:00,95.8540612989903,95.8784306337663,133,181
2024-01-01 01:23:00,95.59492618985348,95.62864422391088,162,840
2024-01-01 01:24:00,95.19067938840688,95.20722034331028,786,923
2024-01-01 01:25:00,94.93980086661462,94.96544412808069,381,133
2024-01-01 01:26:00,95.39750192546565,95.44627841835906,427,448
2024-01-01 01:27:00,95.5618774802955,95.58220281760354,804,803
2024-01-01 01:28:00,95.29699737841197,95.33326684499363,704,677
2024-01-01 01:29:00,95.55363109496865,95.57663869753763,90,158
2024-01-01 01:30:00,95.60216986964267,95.64310879467013,984,270
2024-01-01 01:31:00,96.08649236490912,96.10172731133785,819,953
2024-01-01 01:32:00,95.73546581797044,95.78425865977358,846,602
2024-01-01 01:33:00,95.57163474467156,95.5997863263269,154,417
2024-01-01 01:34:00,95.37558066810547,95.39502268663932,251,196
2024-01-01 01:35:00,94.64382319403941,94.65676306393262,499,161
2024-01-01 01:36:00,94.7918833325717,94.8086736487752,868,664
2024-01-01 01:37:00,94.92241096866165,94.9532019266039,892,607
2024-01-01 01:38:00,94.92496769698288,94.94844782404013,315,973
2024-01-01 01:39:00,94.80767413029531,94.85082946493061,959,543
2024-01-01 01:40:00,94.0999887592701,94.12722426021658,259,554
2024-01-01 01:41:00,93.88966609788741,93.90961466879092,612,524
2024-01-01 01:42:00,93.71830883962403,93.75299463908819,167,885
2024-01-01 01:43:00,93.31717020501323,93.35544129368864,762,939
2024-01-01 01:44:00,93.23652734918022,93.25320902549626,426,320
2024-01-01 01:45:00,93.43855277758749,93.45525754623903,600,470
2024-01-01 01:46:00,94.38164572819275,94.39311258527009,589,946
2024-01-01 01:47:00,94.46893463460867,94.50839071521129,820,756
2024-01-01 01:48:00,94.59770982997006,94.63426201107492,133,416
2024-01-01 01:49:00,94.56048687208697,94.58947210711696,503,329
2024-01-01 01:50:00,93.60110126443745,93.64486808239621,716,332
2024-01-01 01:51:00,93.58784432671284,93.63007113283085,678,89
2024-01-01 01:52:00,93.61795943168336,93.65137360625923,563,238
2024-01-01 01:53:00,94.849580487926,94.89431133914654,654,213
2024-01-01 01:54:00,94.75340000553544,94.77163365393692,727,585
2024-01-01 01:55:00,94.90417367670224,94.91865046147815,436,585
2024-01-01 01:56:00,94.88681779184962,94.9076077763103,961,53
2024-01-01 01:57:00,94.30247877303985,94.31476224728343,399,884
2024-01-01 01:58:00,94.87389018029737,94.90513696141741,345,339
2024-01-01 01:59:00,95.24985669664075,95.29732092433255,307,482
2024-01-01 02:00:00,95.64537267016227,95.65694641178901,130,520
2024-01-01 02:01:00,95.1906789427649,95.20556333932531,986,230
2024-01-01 02:02:00,95.89207609823296,95.9201640593643,317,297
2024-01-01 02:03:00,95.19115056683681,95.23850556753793,468,677
2024-01-01 02:04:00,95.48457911373696,95.50722535793602,284,328
2024-01-01 02:05:00,96.57980692664194,96.61009631898948,882,926
2024-01-01 02:06:00,96.0845387640766,96.09620167843862,360,630
2024-01-01 02:07:00,95.80138989927521,95.8173236273137,862,912
2024-01-01 02:08:00,95.85121558181903,95.90068078673738,406,303
2024-01-01 02:09:00,95.59947775476093,95.64808250261837,262,230
2024-01-01 02:10:00,94.82414603922787,94.83434363846524,623,879
2024-01-01 02:11:00,94.85842752663088,94.9064999980478,98,730
2024-01-01 02:12:00,94.32727566976783,94.36284046728045,176,874
2024-01-01 02:13:00,94.56407188508541,94.6087886168662,272,558
2024-01-01 02:14:00,94.10435976796852,94.13254936219387,970,810
2024-01-01 02:15:00,94.87932697047728,94.90995081162045,328,749
2024-01-01 02:16:00,94.48770032430917,94.51725418751946,457,615
2024-01-01 02:17:00,94.32666956620633,94.36334413650818,554,375
2024-01-01 02:18:00,94.73342817489116,94.74901422508141,343,406
2024-01-01 02:19:00,94.11799601667418,94.12919496026909,845,874
2024-01-01 02:20:00,94.23172598397625,94.2540431816399,326,699
2024-01-01 02:21:00,94.88529736111747,94.92348459162693,487,729
2024-01-01 02:22:00,94.08155574383684,94.09962988192176,156,440
2024-01-01 02:23:00,94.173872673103,94.210809970436,707,664
2024-01-01 02:24:00,94.30381407022722,94.35261055207151,469,983
2024-01-01 02:25:00,94.69472550611587,94.70848153474745,660,134
2024-01-01 02:26:00,94.07625015067683,94.11315423540583,478,366
2024-01-01 02:27:00,93.41602184413469,93.44377185290688,424,261
2024-01-01 02:28:00,93.67699262694313,93.72171831711823,122,564
2024-01-01 02:29:00,93.82548496355973,93.84257095513763,998,433
2024-01-01 02:30:00,93.95073138873268,93.98843642682172,683,740
2024-01-01 02:31:00,94.12395549348116,94.16748010506709,79,391
2024-01-01 02:32:00,93.78394313269192,93.83172770147088,237,864
2024-01-01 02:33:00,93.90006998127241,93.937399902404,413,893
2024-01-01 02:34:00,94.04660621792175,94.07649320848209,915,87
2024-01-01 02:35:00,93.68943050890857,93.72414439851661,849,560
2024-01-01 02:36:00,94.62231776448095,94.6670739638601,500,469
2024-01-01 02:37:00,94.85923422493684,94.8920586148024,244,800
2024-01-01 02:38:00,94.26358247633551,94.27479795872338,205,218
2024-01-01 02:39:00,94.59185928065243,94.6390972284727,221,958
2024-01-01 02:40:00,94.10451844553877,94.14209951558003,896,392
2024-01-01 02:41:00,94.49806074741,94.53512128284109,90,875
2024-01-01 02:42:00,95.0773585369137,95.09598554300962,112,355
2024-01-01 02:43:00,94.66701737773785,94.70337279654716,72,591
2024-01-01 02:44:00,95.14870544236001,95.17446001858617,409,751
2024-01-01 02:45:00,95.35509590582825,95.3911452249099,124,918
2024-01-01 02:46:00,95.7661259858255,95.78038970703781,609,586
2024-01-01 02:47:00,96.71452247715247,96.75083628933659,721,161
2024-01-01 02:48:00,96.59182841915104,96.64180496818187,874,460
2024-01-01 02:49:00,96.2149603369723,96.22688881852672,167,996
2024-01-01 02:50:00,95.77020312215953,95.81929008952838,661,255
2024-01-01 02:51:00,95.36229797967681,95.38857429810572,429,234
2024-01-01 02:52:00,95.32374712496976,95.36857726298325,978,431
2024-01-01 02:53:00,95.49432311237808,95.53561853174041,969,545
2024-01-01 02:54:00,95.6326685120431,95.66534916248256,728,428
2024-01-01 02:55:00,96.0462601365611,96.08579810493116,339,96
2024-01-01 02:56:00,96.05276108250006,96.09790170495211,489,935
2024-01-01 02:57:00,96.77952812107871,96.80569373394475,717,789
2024-01-01 02:58:00,96.64719970445974,96.67028103092227,982,600
2024-01-01 02:59:00,98.00728428775454,98.04398802317709,56,577
2024-01-01 03:00:00,98.32011796163705,98.3624317993147,245,553
2024-01-01 03:01:00,97.8915391834289,97.93203058881997,470,71
2024-01-01 03:02:00,97.35609293439835,97.3980054803527,617,262
2024-01-01 03:03:00,97.59732914201994,97.62475247461246,882,359
2024-01-01 03:04:00,97.48559774935703,97.52831111800403,242,710
2024-01-01 03:05:00,97.84259799640307,97.8574063586179,608,802
2024-01-01 03:06:00,98.07921680868984,98.11099637260827,197,321
2024-01-01 03:07:00,98.0428023523614,98.05303269878134,836,620
2024-01-01 03:08:00,97.6194054933272,97.64238892652322,718,848
2024-01-01 03:09:00,96.86198188098427,96.88664034237912,251,987
2024-01-01 03:10:00,96.63872440495075,96.66457131261512,493,251
2024-01-01 03:11:00,97.0669238021125,97.10474249038009,963,81
2024-01-01 03:12:00,97.1739706741776,97.19951299822841,468,492
2024-01-01 03:13:00,96.5511012848216,96.5790490297265,476,211
2024-01-01 03:14:00,96.6376917477472,96.65719351298218,528,816
2024-01-01 03:15:00,96.83035043761161,96.85528050927678,524,303
2024-01-01 03:16:00,96.38842171951104,96.40751250460157,175,570
2024-01-01 03:17:00,96.46528427248381,96.47821210943455,444,700
2024-01-01 03:18:00,96.49438863170681,96.52852657544207,866,529
2024-01-01 03:19:00,95.9229034827915,95.9596319947337,930,59
2024-01-01 03:20:00,96.10179716296564,96.13657677680602,855,775
2024-01-01 03:21:00,96.38218942614975,96.41072918790178,625,554
2024-01-01 03:22:00,96.92371504773739,96.94890647894456,374,834
2024-01-01 03:23:00,97.45061607375484,97.49514941973771,441,885
2024-01-01 03:24:00,96.7617813897763,96.79254466118175,979,609
2024-01-01 03:25:00,96.29286886981873,96.32203614492393,737,485
2024-01-01 03:26:00,96.55038650342307,96.56141218605532,677,160
2024-01-01 03:27:00,96.80727947887917,96.83092939198421,489,202
2024-01-01 03:28:00,97.06480332203219,97.09001114678362,253,684
2024-01-01 03:29:00,98.99116906735955,99.01712197859543,535,966
2024-01-01 03:30:00,99.27661432270614,99.30982121747523,882,918
2024-01-01 03:31:00,99.84439714279644,99.87574124466552,80,151
2024-01-01 03:32:00,100.32139802454304,100.35571422825478,437,802
2024-01-01 03:33:00,100.64709365019594,100.68768898065763,674,882
2024-01-01 03:34:00,100.48945902787577,100.53197845742442,926,240
2024-01-01 03:35:00,100.8689436381224,100.90766856117146,483,778
2024-01-01 03:36:00,100.48253103085362,100.53075197869182,886,612
2024-01-01 03:37:00,100.3641217274836,100.37485103079067,975,853
2024-01-01 03:38:00,100.12143995356905,100.1392710729964,425,130
2024-01-01 03:39:00,100.16237702326222,100.17267953826135,393,538
2024-01-01 03:40:00,101.31970630659897,101.35560529516516,492,944
2024-01-01 03:41:00,100.3860737103031,100.43199493226109,628,137
2024-01-01 03:42:00,100.72920380549036,100.7489430973534,124,243
2024-01-01 03:43:00,99.92284586989553,99.96992725168738,606,153
2024-01-01 03:44:00,99.68687993700081,99.69929063261239,821,832
2024-01-01 03:45:00,100.2313552354845,100.27873267655671,715,145
2024-01-01 03:46:00,100.26349524503223,100.28756015252182,204,472
2024-01-01 03:47:00,99.72462285606757,99.73867968920554,479,940
2024-01-01 03:48:00,99.36697100143759,99.39640587180504,412,247
2024-01-01 03:49:00,99.70676987590493,99.72704093861374,497,50
2024-01-01 03:50:00,99.34158656004637,99.36298147612484,283,456
2024-01-01 03:51:00,99.44981585483735,99.4721074534344,612,427
2024-01-01 03:52:00,99.47260177478925,99.51472281070257,867,216
2024-01-01 03:53:00,99.14680160098635,99.17836805205336,311,558
2024-01-01 03:54:00,100.21877364564901,100.24122595361524,876,687
2024-01-01 03:55:00,100.53573315680802,100.57014650814045,174,362
2024-01-01 03:56:00,99.52316186347922,99.56180789044815,960,642
2024-01-01 03:57:00,99.61638902086392,99.63729398089326,294,467
2024-01-01 03:58:00,99.28549578847974,99.31203775254075,591,812
2024-01-01 03:59:00,99.71171245587784,99.72658789961132,987,730
2024-01-01 04:00:00,99.3154520866615,99.33269806064288,534,526
2024-01-01 04:01:00,99.25808386592804,99.29532858008665,171,122
2024-01-01 04:02:00,99.51057750541827,99.52783503932609,174,190
2024-01-01 04:03:00,99.94345510250334,99.97446163785001,598,631
2024-01-01 04:04:00,99.34330689897544,99.38166874944434,219,311
2024-01-01 04:05:00,99.17605628105497,99.19033135797876,173,389
2024-01-01 04:06:00,98.9385836254745,98.97127611425965,918,357
2024-01-01 04:07:00,98.61191900918763,98.63218152053568,84,294
2024-01-01 04:08:00,99.49464612932819,99.54316320433769,136,564
2024-01-01 04:09:00,99.69713698480867,99.72647881067746,695,386
2024-01-01 04:10:00,99.06669500764114,99.10893470963215,757,624
2024-01-01 04:11:00,99.52562598116853,99.55763504285478,835,610
2024-01-01 04:12:00,100.58670407967485,100.59844058098903,250,125
2024-01-01 04:13:00,101.10293670995041,101.13826276497417,418,929
2024-01-01 04:14:00,100.3432517269734,100.39130786066167,846,224
2024-01-01 04:15:00,100.10113469054029,100.13519916334614,126,158
2024-01-01 04:16:00,100.73459026513359,100.77735781951066,108,232
2024-01-01 04:17:00,100.3807555323242,100.42612379085814,480,241
2024-01-01 04:18:00,100.60266524639732,100.62178843727528,687,114
2024-01-01 04:19:00,100.98998227311199,101.00846406670831,549,898
2024-01-01 04:20:00,100.52651703732295,100.560956276877,962,523
2024-01-01 04:21:00,100.49675435929205,100.52319549808432,158,832
2024-01-01 04:22:00,98.87612068925752,98.9197151413722,785,149
2024-01-01 04:23:00,98.36392686859037,98.4099277935263,327,593
2024-01-01 04:24:00,98.23764279289378,98.26177964806588,117,913
2024-01-01 04:25:00,97.61375120191136,97.63322602427033,118,177
2024-01-01 04:26:00,98.42995685387719,98.47117787448694,214,501
2024-01-01 04:27:00,97.71488616489687,97.73587840631879,538,963
2024-01-01 04:28:00,97.49486392154837,97.53776849428893,354,418
2024-01-01 04:29:00,97.56023421019142,97.58718374033738,958,900
2024-01-01 04:30:00,98.28087085472447,98.31757285069612,723,92
2024-01-01 04:31:00,97.56293977913475,97.57676119168813,414,933
2024-01-01 04:32:00,98.14452165521223,98.17947602819929,903,468
2024-01-01 04:33:00,98.14963818572203,98.17770889287152,870,537
2024-01-01 04:34:00,97.65888386019806,97.69234819872509,428,127
2024-01-01 04:35:00,97.88993559732968,97.90665616563948,392,875
2024-01-01 04:36:00,97.98946544511642,98.02894039491419,996,850
2024-01-01 04:37:00,97.68935700653702,97.73386888963876,948,319
2024-01-01 04:38:00,97.72425804903203,97.74292764103566,603,723
2024-01-01 04:39:00,97.53160125060116,97.54542983282197,403,750
2024-01-01 04:40:00,97.58835992322678,97.59930546666862,465,808
2024-01-01 04:41:00,97.9194252604873,97.95510412050503,158,949
2024-01-01 04:42:00,98.71243366855998,98.74671743000353,612,777
2024-01-01 04:43:00,98.09352591914656,98.12539381565512,811,364
2024-01-01 04:44:00,99.16004260647469,99.17932049031933,546,974
2024-01-01 04:45:00,98.18399870671344,98.20963494654966,390,900
2024-01-01 04:46:00,98.10810615919564,98.14188521260309,991,951
2024-01-01 04:47:00,98.40226476243794,98.43213543679231,432,938
2024-01-01 04:48:00,98.54276069630545,98.59227211711405,582,994
2024-01-01 04:49:00,98.23141093639515,98.24686852649742,349,217
2024-01-01 04:50:00,98.12734981121652,98.16515559337842,188,388
2024-01-01 04:51:00,97.88084934388709,97.90702209461126,408,242
2024-01-01 04:52:00,97.58616696541499,97.61329495001202,885,502
2024-01-01 04:53:00,98.0109680139255,98.04967192455183,548,332
2024-01-01 04:54:00,98.18947575690802,98.227173202961,434,385
2024-01-01 04:55:00,97.84302095927771,97.8926711990258,653,439
2024-01-01 04:56:00,98.29282089699433,98.30795666857249,329,574
2024-01-01 04:57:00,98.44647065743263,98.46063504340799,686,289
2024-01-01 04:58:00,98.85290171685212,98.89187526953727,532,881
2024-01-01 04:59:00,99.16771613781391,99.20085161449417,958,532
2024-01-01 05:00:00,98.75321863235288,98.77418505901528,160,708
2024-01-01 05:01:00,98.4731281122544,98.48630488701396,915,765
2024-01-01 05:02:00,98.84677491481602,98.86020124479988,188,641
2024-01-01 05:03:00,99.15196004753275,99.19772768251931,484,940
2024-01-01 05:04:00,99.14150925055068,99.15918394353943,558,604
2024-01-01 05:05:00,99.20017294220507,99.22310780468969,322,507
2024-01-01 05:06:00,99.83900539009929,99.85807164618836,148,138
2024-01-01 05:07:00,99.54321969568137,99.56741954791465,813,709
2024-01-01 05:08:00,99.81676838626639,99.82954533997624,899,144
2024-01-01 05:09:00,99.71567206004944,99.74643445168577,153,501
2024-01-01 05:10:00,99.60683145843583,99.61953596097952,263,477
2024-01-01 05:11:00,100.15621988442943,100.19823414474233,810,200
2024-01-01 05:12:00,100.56892805892345,100.58827654219986,713,563
2024-01-01 05:13:00,100.97568287692377,101.00728335350794,811,425
2024-01-01 05:14:00,101.62842228050093,101.67362544400339,836,71
2024-01-01 05:15:00,101.63892420131731,101.6749592960792,214,932
2024-01-01 05:16:00,101.9799006869648,102.01121899842686,902,362
2024-01-01 05:17:00,101.82476730866806,101.84774065879267,569,889
2024-01-01 05:18:00,101.98685048491228,102.0101705614346,333,568
2024-01-01 05:19:00,101.92177895772845,101.95855843593638,566,255
2024-01-01 05:20:00,101.9702769402248,102.02004251467365,706,424
2024-01-01 05:21:00,102.26785545294325,102.30432902053722,662,500
2024-01-01 05:22:00,101.85874511132653,101.89105644802133,213,675
2024-01-01 05:23:00,102.90493874916925,102.94416476957882,935,833
2024-01-01 05:24:00,102.4019300584194,102.43053828291075,708,644
2024-01-01 05:25:00,101.79483575202553,101.80724144572956,113,228
2024-01-01 05:26:00,102.37389118877557,102.4063830614107,140,259
2024-01-01 05:27:00,102.76972253575704,102.81802754713726,166,549
2024-01-01 05:28:00,103.08178244428312,103.09879456197743,915,513
2024-01-01 05:29:00,103.39595519891526,103.43355539454808,316,889
2024-01-01 05:30:00,103.38983181249179,103.40786916003816,871,173
2024-01-01 05:31:00,102.94120462674888,102.9726377341278,734,162
2024-01-01 05:32:00,102.97910690584574,102.9929739638316,608,61
2024-01-01 05:33:00,102.64052605008969,102.66854088754002,189,175
2024-01-01 05:34:00,103.12808591679857,103.16833244995438,295,614
2024-01-01 05:35:00,103.05455722604749,103.07846008701705,710,380
2024-01-01 05:36:00,102.64180862765124,102.67840509663073,807,950
2024-01-01 05:37:00,102.48111570682474,102.52293370525632,444,332
2024-01-01 05:38:00,102.68758143396255,102.73466854674173,536,189
2024-01-01 05:39:00,102.40571915756057,102.42510484083479,525,450
2024-01-01 05:40:00,101.99460895977735,102.02058159640973,566,951
2024-01-01 05:41:00,102.1164525655233,102.13254920605652,233,146
2024-01-01 05:42:00,102.23893585107767,102.288635191164,69,566
2024-01-01 05:43:00,101.9854642633921,102.03254430210907,986,618
2024-01-01 05:44:00,101.74994511058294,101.78154339579416,607,973
2024-01-01 05:45:00,101.86597007926176,101.90965141103682,573,895
2024-01-01 05:46:00,101.1419279085131,101.17276622760397,631,118
2024-01-01 05:47:00,100.43819602132483,100.47313944884493,578,167
2024-01-01 05:48:00,100.07897391069861,100.09253888798325,932,937
2024-01-01 05:49:00,99.97225033484268,100.01246115166256,196,108
2024-01-01 05:50:00,100.12770411764168,100.14281265698709,715,82
2024-01-01 05:51:00,100.86538222611645,100.90842493132655,353,367
2024-01-01 05:52:00,101.29421203771747,101.33549316122429,669,99
2024-01-01 05:53:00,101.21424277273576,101.25259256064548,797,929
2024-01-01 05:54:00,101.20473466878441,101.2161810840054,869,538
2024-01-01 05:55:00,100.7034699864655,100.72559512070332,913,68
2024-01-01 05:56:00,100.69421341846932,100.71473792126575,631,775
2024-01-01 05:57:00,100.54988409900925,100.57428955530811,744,246
2024-01-01 05:58:00,100.71124337917828,100.72474908904884,811,940
2024-01-01 05:59:00,100.29762790740213,100.34510622032337,277,499
2024-01-01 06:00:00,100.55730116452271,100.58945325415121,151,608
2024-01-01 06:01:00,101.323670621024,101.34589159345032,636,728
2024-01-01 06:02:00,101.26929054679557,101.29516980747854,466,501
2024-01-01 06:03:00,101.47014640784504,101.49803450946523,265,338
2024-01-01 06:04:00,101.8152184037006,101.84924217703502,456,190
2024-01-01 06:05:00,101.61460816775768,101.64523534486554,448,133
2024-01-01 06:06:00,101.72665440866288,101.77343008759146,972,743
2024-01-01 06:07:00,101.73295060905379,101.76282914837002,764,440
2024-01-01 06:08:00,101.7817886583282,101.83147497892112,753,640
2024-01-01 06:09:00,101.39528376640047,101.43934076471027,810,264
2024-01-01 06:10:00,101.40753885352994,101.42587927410423,548,575
2024-01-01 06:11:00,101.65653799915266,101.70376180773842,803,264
2024-01-01 06:12:00,102.38210980305018,102.3967644589656,514,452
2024-01-01 06:13:00,102.86174521609279,102.90444320443244,740,177
2024-01-01 06:14:00,103.93833644484857,103.96356137658763,998,871
2024-01-01 06:15:00,103.55466266340454,103.59978163622235,780,526
2024-01-01 06:16:00,103.99082298176488,104.03554524936918,131,809
2024-01-01 06:17:00,104.08249398463406,104.12473100063876,653,453
2024-01-01 06:18:00,105.17739545124289,105.21899666869517,996,78
2024-01-01 06:19:00,104.77324630856532,104.79543347412924,736,841
2024-01-01 06:20:00,104.35338538747493,104.36662215879699,800,387
2024-01-01 06:21:00,104.05368906475292,104.07980827190352,821,880
2024-01-01 06:22:00,102.99174120259802,103.00868218319748,952,763
2024-01-01 06:23:00,102.72886369175764,102.76666173531373,414,410
2024-01-01 06:24:00,102.34929736098078,102.3731413500423,212,618
2024-01-01 06:25:00,102.42449425421889,102.47351866225328,97,441
2024-01-01 06:26:00,102.59537224210747,102.63101112520128,560,267
2024-01-01 06:27:00,103.53345766171542,103.57635688426079,378,623
2024-01-01 06:28:00,104.00866958080843,104.02397056771811,889,718
2024-01-01 06:29:00,103.72021775297723,103.76469833226814,165,251
2024-01-01 06:30:00,103.27101041730306,103.3179207049236,990,66
2024-01-01 06:31:00,103.51697000305631,103.54645247980908,898,371
2024-01-01 06:32:00,102.85685339954598,102.89110351705602,386,567
2024-01-01 06:33:00,103.77258278247317,103.81317517450928,930,619
2024-01-01 06:34:00,104.36230284283381,104.37929638792423,786,374
2024-01-01 06:35:00,104.12771501678145,104.15781765983999,913,461
2024-01-01 06:36:00,103.27114775223602,103.29709427334691,889,367
2024-01-01 06:37:00,103.94808393931872,103.96393889900521,196,730
2024-01-01 06:38:00,103.89081401669242,103.91551539358407,624,131
2024-01-01 06:39:00,104.50972217267915,104.52244906505457,855,523
2024-01-01 06:40:00,103.71250834328197,103.72354081955994,372,517
2024-01-01 06:41:00,103.41282083180508,103.42822748337127,492,474
2024-01-01 06:42:00,103.41544268166416,103.46396728612773,886,994
2024-01-01 06:43:00,103.43893297854653,103.47091415998233,62,780
2024-01-01 06:44:00,103.21390024280691,103.26253312925304,992,738
2024-01-01 06:45:00,103.52532520898066,103.55262512411386,543,253
2024-01-01 06:46:00,102.99151499428937,103.01398763961278,750,632
2024-01-01 06:47:00,102.92032525177872,102.95057092629233,336,436
2024-01-01 06:48:00,102.98047306763468,103.00805353518,769,827
2024-01-01 06:49:00,103.23769248466405,103.25191907203453,163,147
2024-01-01 06:50:00,103.59349992370849,103.6291329762961,529,394
2024-01-01 06:51:00,103.03117887778956,103.04982040508995,71,852
2024-01-01 06:52:00,102.26412179242175,102.29890531061766,398,257
2024-01-01 06:53:00,102.902960203371,102.93896824706692,775,563
2024-01-01 06:54:00,103.0691172093608,103.08519820348594,732,685
2024-01-01 06:55:00,102.69487394108252,102.70732792616694,884,841
2024-01-01 06:56:00,103.47044992884378,103.51168039228652,615,635
2024-01-01 06:57:00,103.52828724599021,103.55667926294099,955,215
2024-01-01 06:58:00,104.11793583802212,104.13026238984234,859,71
2024-01-01 06:59:00,104.15169507872717,104.20148973141396,369,203
2024-01-01 07:00:00,105.18206904116818,105.19438026360802,175,988
2024-01-01 07:01:00,106.05973946238977,106.09754087154411,326,488
2024-01-01 07:02:00,105.93525738815023,105.98460454516076,253,344
